entity,political_lean,rank_change,total_engagements,engagements_change,posts,avg_engagements,total_views,Non_Twitter_Views,platforms
CBS LA,Neutral,103,2063836,1453954,96,21498,15156245,15156245,[TikTok](https://www.tiktok.com/@cbsla)
Under the Desk News,Left-Leaning,-15,2043424,-721008,61,33499,11409084,11409084,[TikTok](https://tiktok.com/@underthedesknews)
CSPAN,Neutral,-24,2012868,-1739223,193,10429,38090805,38090805,[TikTok](https://tiktok.com/@cspanofficial)
Andr3wsky,Left-Leaning,68,1884211,1068734,21,89724,8595127,8595127,[TikTok](https://www.tiktok.com/@andr3wsky)
News Nation,Neutral,-25,1881406,-1837652,307,6128,39914171,39914171,[TikTok](https://www.tiktok.com/@newsnationnow)
NBC Bay Area,Neutral,-31,1880169,-2306283,315,5969,26721151,26721151,[TikTok](https://www.tiktok.com/@nbcbayarea)
Greg Johnstone,Left-Leaning,0,1876045,-245835,24,78169,13210518,13210518,[TikTok](https://tiktok.com/@johnstone.gregory)
Total Hypocrisy,Left-Leaning,3,1822808,-154824,182,10015,14252928,14252928,[TikTok](https://www.tiktok.com/@totalhypocrisy)
Dean Withers,Left-Leaning,-9,1716181,-534053,5,343236,14954786,14954786,[TikTok](https://www.tiktok.com/@itsdeaann)
NBC 4 Los Angeles,Neutral,4,1663684,-286115,164,10144,23842472,23842472,[TikTok](https://www.tiktok.com/@nbcla)
Face the Nation,Neutral,87,1648016,1005278,148,11135,39524551,39524551,[TikTok](https://tiktok.com/@facethenation)
Tell Williams,Left-Leaning,-23,1646158,-1041629,41,40150,8774186,8774186,[TikTok](https://www.tiktok.com/@mrwilliamsprek)
NBC 5 Chicago,Neutral,-18,1617784,-715384,222,7287,27449918,27449918,[TikTok](https://www.tiktok.com/@nbcchicago)
NBC Washington,Neutral,21,1610907,342862,227,7097,17075077,17075077,[TikTok](https://www.tiktok.com/@nbcwashington)
Philip DeFranco,Left-Leaning,41,1594064,627858,39,40873,12720334,12720334,[TikTok](https://www.tiktok.com/@philipdefranco)
Thee Black Daily,Left-Leaning,,1591099,,74,21501,12402534,12402534,[TikTok](https://www.tiktok.com/@theeblackdaily)
Eumie Michelle,Left-Leaning,360,1555184,1504800,19,81852,9688217,9688217,[TikTok](https://www.tiktok.com/@eumiexx)
Christian Maldonado,Left-Leaning,8,1487837,-18890,7,212548,5782053,5782053,[TikTok](https://tiktok.com/@christianjmaldonado)
Lisa Remillard,Neutral,-1,1474164,-381141,32,46068,11969819,11969819,[TikTok](https://tiktok.com/@lisaremillard)
Amanda Tietz,Left-Leaning,19,1442721,207916,27,53434,8785055,8785055,[TikTok](https://www.tiktok.com/@pottymouthpollyanna)
David Pakman Show,Left-Leaning,-18,1426433,-743296,154,9263,18518741,18518741,[TikTok](https://tiktok.com/@davidpakmanshow)
Ding News,Right-Leaning,135,1425257,1093484,26,54818,12177754,12177754,[TikTok](https://www.tiktok.com/@dingnewscorp)
Alexis and Dean,Neutral,96,1417425,916162,23,61627,18491662,18491662,[TikTok](https://www.tiktok.com/@alexisanddean)
Crooked Media,Left-Leaning,6,1403629,31360,112,12532,14717831,14717831,"[TikTok](https://tiktok.com/@crookedmedia), [TikTok](https://www.tiktok.com/@realpodsaveamerica), [TikTok](https://www.tiktok.com/@itsalexwagner)"
Big Three Tea,Left-Leaning,501,1392844,1381459,9,154760,5848342,5848342,[TikTok](https://www.tiktok.com/@bigthreetea)
Hawk Podcast,Left-Leaning,-9,1346253,-538875,196,6869,9584409,9584409,[TikTok](https://tiktok.com/@mdg650hawk7thacct)
Isaiah Martin,Left-Leaning,-70,1312213,-7441953,78,16823,10294284,10294284,[TikTok](https://tiktok.com/@isaiahrmartin)
Gaydar,Left-Leaning,-7,1307429,-444536,16,81714,5828407,5828407,[TikTok](https://www.tiktok.com/@gaydar.show)
Marcus DiPaola,Neutral,-24,1294539,-835290,28,46234,11262757,11262757,[TikTok](https://tiktok.com/@marcus.dipaola)
Brian Tyler Cohen,Left-Leaning,-49,1269915,-2105699,95,13368,15052123,15052123,[TikTok](https://tiktok.com/@briantylercohen)
Turning Point USA,Right-Leaning,124,1255069,920689,32,39221,16942398,16942398,[TikTok](https://www.tiktok.com/@turningpointusaofficial)
Nick Shirley,Right-Leaning,116,1253698,878081,8,156712,9325374,9325374,[TikTok](https://www.tiktok.com/@nickshirleyy)
ProPublica,Neutral,73,1195919,593204,10,119592,8083634,8083634,[TikTok](https://www.tiktok.com/@ProPublica)
Fox 5 NY,Neutral,-11,1194075,-468240,177,6746,26493836,26493836,[TikTok](https://www.tiktok.com/@fox5newyork)
Tucker Carlson Network,Right-Leaning,42,1168286,383039,72,16226,13748245,13748245,[TikTok](https://www.tiktok.com/@tuckercarlsonnetwork)
Hasan Piker,Left-Leaning,106,1137659,738159,20,56883,8102546,8102546,[TikTok](https://www.tiktok.com/@hasandpiker)
Braedon Sorbo,Right-Leaning,14,1135950,57602,58,19585,6946564,6946564,[TikTok](https://www.tiktok.com/@braedensorbo)
The Economist,Neutral,67,1131701,526206,30,37723,22749050,22749050,[TikTok](https://www.tiktok.com/@theeconomist)
AngryMaleVet,Left-Leaning,175,1128547,930835,181,6235,8561070,8561070,[TikTok](https://www.tiktok.com/@angrymalevet)
Time Magazine,Neutral,33,1121866,317696,46,24388,22090846,22090846,[TikTok](https://www.tiktok.com/@time)
Kiki Rae Real,Left-Leaning,279,1096125,1018843,82,13367,7764842,7764842,[TikTok](https://www.tiktok.com/@kikiraereal)
The National Desk,Right-Leaning,66,1073346,477519,450,2385,24359895,24359895,[TikTok](https://www.tiktok.com/@tndtok)
The Speaker Is Weird,Left-Leaning,87,1073038,636353,6,178840,4394981,4394981,[TikTok](https://www.tiktok.com/@thespeakerisweird)
Hal for NY,Left-Leaning,17,1063951,135173,72,14777,17644323,17644323,[TikTok](https://www.tiktok.com/@hal_for_ny__)
Lisandra Vazquez,Left-Leaning,-11,1035610,-296107,43,24084,5961060,5961060,[TikTok](https://tiktok.com/@lisandravcomedy)
Yahoo Finance,Neutral,231,998567,883537,138,7236,34304565,34304565,[TikTok](https://tiktok.com/@yahoofinance)
NBC10 Boston,Neutral,151,980843,751863,79,12416,12269884,12269884,[TikTok](https://www.tiktok.com/@nbc10boston)
Good Trouble - Sam Rosenholtz,Left-Leaning,-23,939928,-594378,42,22379,4400726,4400726,[TikTok](https://www.tiktok.com/@goodtrouble_)
Alicia Luncheon,Left-Leaning,-45,926823,-1233171,18,51490,6961356,6961356,[TikTok](https://tiktok.com/@theluncheonlawyer)
Ariana Jasmine Afshar,Left-Leaning,73,914407,431747,42,21772,4697959,4697959,[TikTok](https://tiktok.com/@arianajasmine___)
The Recount,Left-Leaning,-69,899548,-2351966,65,13839,13446101,13446101,[TikTok](https://tiktok.com/@therecount)
Josh Greene - Josh the Progressive,Left-Leaning,28,898619,126231,117,7681,8584205,8584205,"[TikTok](https://tiktok.com/@peacefulprogressive), [TikTok](https://www.tiktok.com/@joshtheprogressive)"
HearMeOutOnThis,Left-Leaning,140,892922,659491,113,7902,7373982,7373982,[TikTok](https://www.tiktok.com/@realprogressive11)
Dannie D,Left-Leaning,-38,888070,-1008337,179,4961,5864465,5864465,[TikTok](https://tiktok.com/@dannied01)
Dave Jorgenson,Neutral,-24,866326,-492434,18,48129,6535847,6535847,[TikTok](https://www.tiktok.com/@davejorgenson)
Adam Mockler,Left-Leaning,23,857662,78541,94,9124,10337289,10337289,[TikTok](https://tiktok.com/@adammockler)
Bloomberg Politics,Neutral,57,846152,300613,159,5322,46215636,46215636,[TikTok](https://tiktok.com/@bloombergpolitics)
RogueDNC,Left-Leaning,792,825862,825843,200,4129,7360886,7360886,[TikTok](https://www.tiktok.com/@theroguednc)
Grace Unfiltered,Right-Leaning,-50,822910,-1184379,76,10828,6235391,6235391,[TikTok](https://www.tiktok.com/@_thatonefitguy92)
Thiqydusty,Left-Leaning,-20,820016,-408460,67,12239,3037486,3037486,[TikTok](https://www.tiktok.com/@thiqydusty)
More Perfect Union,Left-Leaning,8,805672,-32386,58,13891,9839352,9839352,[TikTok](https://tiktok.com/@moreperfectunion)
The Wall Street Journal,Neutral,12,803271,8818,50,16065,21576818,21576818,[TikTok](https://www.tiktok.com/@wallstreetjournal)
CortlenFixesEverything,Left-Leaning,25,800766,101979,28,28599,3460180,3460180,[TikTok](https://www.tiktok.com/@cortlenfixeseverything)
Cody Dahler,Left-Leaning,160,795631,613763,10,79563,3746015,3746015,[TikTok](https://www.tiktok.com/@mrcodydahler)
The Krassensteins,Left-Leaning,-55,793675,-1198683,172,4614,15923299,15923299,[TikTok](https://www.tiktok.com/@krassenstein)
Politico Mexico,Neutral,-23,783809,-371280,232,3378,16972427,16972427,[TikTok](https://tiktok.com/@politicomx)
Brad Doggett,Left-Leaning,104,762640,485884,13,58665,3979631,3979631,[TikTok](https://www.tiktok.com/@brad.doggett)
Dr. Zachary Rubin,Neutral,-16,754422,-277654,73,10335,6932805,6932805,[TikTok](https://www.tiktok.com/@rubin_allergy)
Doxielvr,Right-Leaning,24,753604,81924,122,6177,3410643,3410643,[TikTok](https://www.tiktok.com/@doxielvr)
Devin (uniting now),Left-Leaning,-46,738812,-837074,165,4478,6932100,6932100,[TikTok](https://www.tiktok.com/@unitingnow)
Amanda Nelson,Left-Leaning,-17,737958,-272678,70,10542,3308578,3308578,[TikTok](https://www.tiktok.com/@amandasmildtakes)
Donald Trump,Right-Leaning,-40,737174,-603805,1,737174,14482644,14482644,[TikTok](https://www.tiktok.com/@realdonaldtrump)
Silent Middle Child,Left-Leaning,-31,725196,-465796,16,45325,4673603,4673603,[TikTok](https://www.tiktok.com/@silentmiddlechild/video)
Andra Berghoff,Left-Leaning,-24,720341,-384585,48,15007,5184379,5184379,[TikTok](https://tiktok.com/@hopeyoufindyourdad)
Fox & Friends,Right-Leaning,63,702965,298184,118,5957,15519261,15519261,[TikTok](https://www.tiktok.com/@foxandfriends)
letsdiscusssomething,Left-Leaning,-17,696164,-238766,24,29007,3749239,3749239,[TikTok](https://www.tiktok.com/@letsdiscusssomething)
Brian Baez,Left-Leaning,1,693340,-86452,10,69334,4286529,4286529,[TikTok](https://www.tiktok.com/@mentallydivine)
Melanie Stansbury,Left-Leaning,-31,661242,-476535,51,12966,3908586,3908586,[TikTok](https://tiktok.com/@repstansbury)
Johnny Palmadessa,Left-Leaning,-78,659101,-1556813,83,7941,5621841,5621841,[TikTok](https://tiktok.com/@johnnypalmadessa)
CTV Your Morning,Neutral,166,657922,512263,95,6925,14036478,14036478,[TikTok](https://www.tiktok.com/@yourmorningctv)
Jesse Watters,Right-Leaning,-36,640308,-508191,68,9416,7929839,7929839,[TikTok](https://tiktok.com/@jessebwatters)
Turning Point Action,Right-Leaning,-17,612983,-285538,55,11145,4794102,4794102,[TikTok](https://www.tiktok.com/@tpaction_)
Johnpaulkingusa,Right-Leaning,113,605367,373933,99,6115,7318350,7318350,[TikTok](https://www.tiktok.com/@johnpaulkingusa)
Sheldon Whitehouse,Left-Leaning,312,601303,558880,55,10933,6944947,6944947,[TikTok](https://www.tiktok.com/@senwhitehouse)
Nathan Jun,Left-Leaning,145,583194,411766,17,34306,4218912,4218912,[TikTok](https://www.tiktok.com/@nathancjun)
BloxCast,Neutral,-4,579363,-178373,53,10931,4333200,4333200,[TikTok](https://www.tiktok.com/@bloxcast_)
Patrick Bet-David,Right-Leaning,3,578628,-105248,73,7926,9574871,9574871,[TikTok](https://www.tiktok.com/@patrickbetdavid)
Piers Morgan Uncensored,Right-Leaning,-116,563490,-3826146,29,19431,13078940,13078940,[TikTok](https://www.tiktok.com/@piersmorganuncensored)
Pullups Pasta Politics,Left-Leaning,-5,554617,-196836,150,3697,4579574,4579574,[TikTok](https://www.tiktok.com/@pullupspastapolitics)
FUBAR Pac,Left-Leaning,131,548503,361533,23,23848,3916037,3916037,[TikTok](https://www.tiktok.com/@fubarpac)
King 5 Seattle,Neutral,11,534954,-81034,364,1470,6671574,6671574,[TikTok](https://www.tiktok.com/@king5news)
Allie O’Brien,Left-Leaning,-48,527059,-626953,14,37647,2002430,2002430,[TikTok](https://tiktok.com/@allie_202_)
Zach Foust,Neutral,295,517594,470877,22,23527,2185038,2185038,[TikTok](https://www.tiktok.com/@zacharyloft)
Trish Regan,Right-Leaning,106,517335,289214,237,2183,6855568,6855568,[TikTok](https://www.tiktok.com/@trishregan)
Telemundo Miami,Neutral,-68,514827,-966971,30,17161,11676687,11676687,[TikTok](https://www.tiktok.com/@telemundo51miami)
Matt Bernstein,Left-Leaning,16,506180,-47776,12,42182,2805677,2805677,[TikTok](https://tiktok.com/@mattxiv)
Jess Britvich,Left-Leaning,365,504238,481509,19,26539,2065180,2065180,[TikTok](https://www.tiktok.com/@jessbritvich)
Maggie Reed,Left-Leaning,29,501457,42986,77,6512,2431083,2431083,[TikTok](https://tiktok.com/@mermaidmamamaggie)
Leigh McGowan,Left-Leaning,-36,491978,-419480,31,15870,2621641,2621641,[TikTok](https://tiktok.com/@iampoliticsgirl)
The Moderate Case,Right-Leaning,615,490661,489658,68,7216,5651635,5651635,[TikTok](https://www.tiktok.com/@themoderatecase)
TRT World,Neutral,-35,489902,-381578,184,2663,10801481,10801481,[TikTok](https://www.tiktok.com/@trtworld)
FOX 9 | KMSP Minneapolis,Neutral,-125,484307,-3613155,57,8497,8142104,8142104,[TikTok](https://www.tiktok.com/@fox9mn)
The Aravosis Report,Left-Leaning,91,478221,245139,73,6551,7638787,7638787,[TikTok](https://tiktok.com/@aravosis)
The Woke Ginger,Left-Leaning,83,474006,225870,88,5386,2947277,2947277,[TikTok](https://tiktok.com/@thewokeginger)
Kat Abughazaleh,Left-Leaning,74,469276,207838,52,9025,2317183,2317183,[TikTok](https://tiktok.com/@katmabu)
The Guardian,Neutral,-69,467862,-776378,80,5848,12476546,12476546,[TikTok](https://www.tiktok.com/@guardian)
Vicki Chan MD,Left-Leaning,-24,465759,-287089,82,5680,4607245,4607245,[TikTok](https://www.tiktok.com/@vickichanmd)
James Ray (jamesgetpolitical),Left-Leaning,145,463280,327085,26,17818,1875556,1875556,[TikTok](https://www.tiktok.com/@jamesgetspolitical)
James Ray,Left-Leaning,145,463280,327085,26,17818,1875556,1875556,[TikTok](https://tiktok.com/@jamesgetspolitical)
"Good Morning, Bad News",Left-Leaning,-7,456432,-155800,25,18257,6985051,6985051,[TikTok](https://www.tiktok.com/@goodmorningbadnews)
Heidy Torres,Left-Leaning,41,452747,108241,102,4439,5689870,5689870,[TikTok](https://tiktok.com/@heidytorr)
Somaya (arguablysomaya),Left-Leaning,14,446300,-12203,30,14877,2348570,2348570,[TikTok](https://www.tiktok.com/@arguablysomaya)
Matt & Justus,Left-Leaning,,440256,,3,146752,4680311,4680311,[TikTok](https://www.tiktok.com/@mattandjustusofficial)
ItsLuke,Left-Leaning,-130,436876,-2611975,17,25699,1762704,1762704,[TikTok](https://www.tiktok.com/@itsluke7)
Naima (hair.soup),Left-Leaning,142,432393,300285,6,72066,2517967,2517967,[TikTok](https://www.tiktok.com/@hair.soup)
Maria Comstock,Left-Leaning,-16,429897,-199878,15,28660,2569558,2569558,"[TikTok](https://www.tiktok.com/@possiblymaria), [TikTok](https://www.tiktok.com/@mariaisabellecomstock)"
Nick Muller,Left-Leaning,-2,422349,-120558,29,14564,2555276,2555276,[TikTok](https://www.tiktok.com/@nickmuller703)
CFH Unfiltered,Left-Leaning,-24,419945,-248916,10,41995,2939688,2939688,[TikTok](https://tiktok.com/@cfh.unfiltered)
Clarkson Lawson,Right-Leaning,47,412176,112206,12,34348,3957952,3957952,[TikTok](https://tiktok.com/@clarksonlawson)
Conscious Lee - George Lee Jr,Left-Leaning,38,404630,73453,86,4705,2900572,2900572,[TikTok](https://tiktok.com/@theconsciouslee)
Mayra Flores,Right-Leaning,-61,401396,-531001,7,57342,19224784,19224784,[TikTok](https://www.tiktok.com/@mayraflorestx)
Richie Fontaine,Left-Leaning,331,400770,376093,9,44530,1483381,1483381,[TikTok](https://www.tiktok.com/@fontvne)
Johnny Harris,Left-Leaning,200,394909,318897,19,20785,3319259,3319259,[TikTok](https://www.tiktok.com/@johnny.harris)
Zohare,Left-Leaning,174,386253,286458,47,8218,2095232,2095232,[TikTok](https://www.tiktok.com/@rudaleh/video/7550406316120902925)
Live Action,Right-Leaning,45,385601,99199,69,5588,5159331,5159331,[TikTok](https://www.tiktok.com/@liveactionorg)
Kai Trump,Right-Leaning,-97,378766,-1017411,6,63128,4160596,4160596,[TikTok](https://www.tiktok.com/@thekaitrumpgolfer)
Luke David Johnson,Neutral,295,378349,347002,9,42039,2248556,2248556,[TikTok](https://tiktok.com/@lukedavidjohnson)
Ohhh That’s Rich,Left-Leaning,-8,374653,-115793,33,11353,2085565,2085565,[TikTok](https://www.tiktok.com/@ohhthatsrich)
Alex Daily (The Daily Flub),Right-Leaning,,371529,,21,17692,3361237,3361237,[TikTok](https://www.tiktok.com/@thedailyflub)
Zeteo,Left-Leaning,58,367711,121069,168,2189,7364147,7364147,[TikTok](https://www.tiktok.com/@zeteonews)
Chez Chuck,Left-Leaning,306,364364,336949,16,22773,1642086,1642086,[TikTok](https://www.tiktok.com/@chezchuck)
Dan Bongino,Right-Leaning,-46,362703,-373137,73,4969,3994160,3994160,[TikTok](https://www.tiktok.com/@danbonginox)
Nessa Diosdado,Left-Leaning,12,361820,-28146,15,24121,2100305,2100305,[TikTok](https://www.tiktok.com/@nessadiosdado)
CBS Philadelphia,Neutral,34,357447,61137,173,2066,6844441,6844441,[TikTok](https://www.tiktok.com/@cbsphiladelphia)
Megyn Kelly,Right-Leaning,-78,348296,-607912,42,8293,6482024,6482024,[TikTok](https://www.tiktok.com/@megynkellyshow)
Clay (What in Claynation),Left-Leaning,1,346505,-69161,168,2063,4316850,4316850,[TikTok](https://www.tiktok.com/@whatinclaynation)
Citrus Contingency,Left-Leaning,359,343756,328007,14,24554,1622404,1622404,[TikTok](https://www.tiktok.com/@citruscontingency)
Charlie Kirk,Right-Leaning,82,341917,152788,6,56986,4140711,4140711,[TikTok](https://www.tiktok.com/@thecharliekirkshow)
Mark Pocan,Left-Leaning,224,334777,279942,4,83694,2205435,2205435,[TikTok](https://tiktok.com/@repmarkpocan)
rationalboomer,Left-Leaning,494,333506,330394,185,1803,2959426,2959426,[TikTok](https://www.tiktok.com/@rationalboomer)
Channel 5 with Andrew Callaghan,Left-Leaning,5,332962,-44355,19,17524,7880195,7880195,[TikTok](https://www.tiktok.com/@channel5tiktok)
Danielle Ann,Left-Leaning,20,332768,20882,90,3697,1310680,1310680,[TikTok](https://tiktok.com/@chasingoz)
Will Cain,Right-Leaning,-8,332745,-93203,541,615,7138077,7138077,[TikTok](https://www.tiktok.com/@willcainshow)
Brenna Pérez,Left-Leaning,-4,321162,-80834,19,16903,1648912,1648912,[TikTok](https://www.tiktok.com/@perezbrenna)
NYT Opinion,Neutral,-87,319796,-630751,18,17766,2052599,2052599,[TikTok](https://www.tiktok.com/@nytopinion)
Olivia Julianna,Left-Leaning,119,319506,191436,14,22822,3375159,3375159,[TikTok](https://tiktok.com/@0liviaJulianna)
Millennial Mia,Left-Leaning,-6,318906,-81012,93,3429,3438611,3438611,[TikTok](https://www.tiktok.com/@millennial.mia)
Morgan,Left-Leaning,-32,318541,-221083,33,9653,1691580,1691580,[TikTok](https://www.tiktok.com/@morga_tt)
Robert Arnold,Left-Leaning,240,317063,270635,9,35229,2050376,2050376,[TikTok](https://www.tiktok.com/@defiance13)
Alyssa Barber,Left-Leaning,255,315910,277184,10,31591,2464735,2464735,[TikTok](https://tiktok.com/@newlifestyleabb)
David Boomer,Left-Leaning,179,315324,243295,53,5950,2348429,2348429,[TikTok](https://tiktok.com/@empathytour)
Joe Hubbard,Left-Leaning,-23,313744,-131186,35,8964,1759629,1759629,[TikTok](https://www.tiktok.com/@joe_hubbard)
The Free Press,Right-Leaning,31,311704,60754,29,10748,3521719,3521719,[TikTok](https://www.tiktok.com/@the.free.press)
Isabel Brown,Right-Leaning,53,310537,95394,33,9410,2503753,2503753,[TikTok](https://tiktok.com/@theisabelbrown)
Bernie Sanders,Left-Leaning,26,307577,46863,31,9922,2944143,2944143,"[TikTok](https://www.tiktok.com/@sensanders), [TikTok](https://www.tiktok.com/@bernie)"
Last Week Tonight with John Oliver,Left-Leaning,48,305786,81594,20,15289,2898319,2898319,[TikTok](https://tiktok.com/@lastweektonighthbo)
The Washington Post,Neutral,-87,305552,-526342,6,50925,4253400,4253400,[TikTok](https://tiktok.com/@washingtonpost)
Just Peachy (patrioticpeach),Right-Leaning,94,305430,168946,23,13280,2179857,2179857,[TikTok](https://www.tiktok.com/@politipeach)
Mario J Pentn,Right-Leaning,19,303839,36470,209,1454,4296275,4296275,[TikTok](https://www.tiktok.com/@mariojpenton)
Eric Burnett,Left-Leaning,68,299183,125173,13,23014,1774493,1774493,[TikTok](https://www.tiktok.com/@dr.eric.b)
CBS New York,Neutral,-93,289260,-558425,76,3806,4972397,4972397,[TikTok](https://www.tiktok.com/@cbsnewyork)
Wired,Neutral,27,284033,39537,52,5462,3771710,3771710,[TikTok](https://www.tiktok.com/@wired)
KARE 11 Minneapolis,Neutral,-110,283581,-728292,312,909,5598557,5598557,[TikTok](https://www.tiktok.com/@kare11news)
Brian Entin,Neutral,-149,282903,-1625769,23,12300,4130438,4130438,[TikTok](https://www.tiktok.com/@brianentin)
The Tennessee Holler,Left-Leaning,-52,280511,-272819,376,746,3203066,3203066,[TikTok](https://www.tiktok.com/@thetnholler)
Liz Oyer,Left-Leaning,,271729,,9,30192,1318386,1318386,[TikTok](https://www.tiktok.com/@lawyer.oyer)
Haley Metzger - Mayor Haley,Left-Leaning,-31,268222,-156573,15,17881,1080429,1080429,[TikTok](https://www.tiktok.com/@haley.metzger)
Pastor Paul Drees,Left-Leaning,-47,267223,-221670,15,17815,1209030,1209030,[TikTok](https://www.tiktok.com/@pastorpauldrees)
Link Lauren,Right-Leaning,-102,261934,-606886,10,26193,1642726,1642726,[TikTok](https://tiktok.com/@itslinklauren)
Koch Head,Left-Leaning,57,260943,82310,63,4142,2120575,2120575,[TikTok](https://tiktok.com/@kochead)
Jasmine Crockett,Left-Leaning,-86,258587,-481987,6,43098,1838923,1838923,[TikTok](https://tiktok.com/@jasmineforus)
Parker Sedgwick,Left-Leaning,31,258414,34215,27,9571,3069304,3069304,[TikTok](https://www.tiktok.com/@parkergetajob)
Jess Craven,Left-Leaning,-81,250625,-430234,69,3632,969787,969787,[TikTok](https://tiktok.com/@jesscraven101)
HuffPost,Left-Leaning,-67,250463,-347755,38,6591,4217830,4217830,[TikTok](https://www.tiktok.com/@huffpost)
Ed Markey,Left-Leaning,331,248975,234451,32,7780,2614824,2614824,"[TikTok](https://www.tiktok.com/@senmarkey), [TikTok](https://tiktok.com/@ed_markey)"
Los Angeles Times,Neutral,14,248333,6760,73,3402,3662284,3662284,[TikTok](https://www.tiktok.com/@latimes)
Kd Maga,Right-Leaning,239,246282,211973,9,27365,2455760,2455760,[TikTok](https://www.tiktok.com/@kaelandorr)
SimpleBlackTheory,Left-Leaning,17,245699,13746,7,35100,1764665,1764665,[TikTok](https://www.tiktok.com/@simpleblacktheory)
GLAAD,Left-Leaning,185,244405,189887,33,7406,1473331,1473331,[TikTok](https://tiktok.com/@glaad)
followtheleighder,Left-Leaning,,237686,,88,2701,2272072,2272072,[TikTok](https://www.tiktok.com/@followtheleighder)
Jacob Simon,Neutral,164,236338,171110,13,18180,936404,936404,[TikTok](https://www.tiktok.com/@jacobsimonsays)
Wear The Peace,Neutral,76,235489,104290,46,5119,1858034,1858034,[TikTok](https://www.tiktok.com/@wearthepeaceco)
The Justice Guy,Left-Leaning,103,234659,125388,64,3667,2748817,2748817,[TikTok](https://www.tiktok.com/@matteo_il_pazzeo)
Walter Masterson,Left-Leaning,-97,233698,-475207,12,19475,1356378,1356378,[TikTok](https://www.tiktok.com/@waltermasterson)
Keith Edwards,Left-Leaning,58,233289,82561,16,14581,1738387,1738387,[TikTok](https://www.tiktok.com/@keithedwards)
CBS Texas,Neutral,363,232223,222904,117,1985,3504790,3504790,[TikTok](https://www.tiktok.com/@cbsnewstexas)
Sari Beth Rosenberg,Left-Leaning,260,231518,205260,26,8905,943165,943165,[TikTok](https://www.tiktok.com/@saribethrose)
Pissed Magistus,Left-Leaning,31,223782,34650,16,13986,1374043,1374043,[TikTok](https://www.tiktok.com/@pissedmagistus)
WTHR Indianapolis,Neutral,92,221411,108295,215,1030,4394587,4394587,[TikTok](https://www.tiktok.com/@wthrcom)
slaythegop,Left-Leaning,-79,220052,-340528,12,18338,1599951,1599951,[TikTok](https://www.tiktok.com/@slaythegop)
Rantz,Left-Leaning,35,219783,40070,43,5111,1493648,1493648,[TikTok](https://www.tiktok.com/@_rxntz_)
Fox 13 Seattle,Neutral,-194,219261,-2038342,69,3178,2382610,2382610,[TikTok](https://www.tiktok.com/@fox13seattle)
Chris Mowrey,Left-Leaning,81,218852,101446,14,15632,1391968,1391968,[TikTok](https://www.tiktok.com/@chrisdmowrey)
_awasanneh,Neutral,-9,218348,-31494,22,9925,701084,701084,[TikTok](https://tiktok.com/@_awasanneh)
WCCO CBS News Minnesota,Neutral,-62,215361,-211661,84,2564,4227054,4227054,[TikTok](https://www.tiktok.com/@wcconews)
Twig,Left-Leaning,457,214749,212465,76,2826,1857354,1857354,[TikTok](https://www.tiktok.com/@heyitstwig25)
Democratic Governors Association (DGA),Left-Leaning,-116,209702,-553949,26,8065,1271105,1271105,[TikTok](https://tiktok.com/@demgovs)
Abdalkarim,Neutral,-73,209297,-271862,22,9514,345694,345694,[TikTok](https://www.tiktok.com/@heyitsmeagainguys)
CAP Action,Left-Leaning,199,207461,166405,42,4940,1725208,1725208,[TikTok](https://tiktok.com/@fightforprogress)
Riley Gaines Barker,Right-Leaning,-105,207376,-444807,11,18852,1535741,1535741,[TikTok](https://www.tiktok.com/@rileygaines)
Suzanne Lambert,Left-Leaning,-19,204737,-52853,40,5118,853572,853572,[TikTok](https://www.tiktok.com/@itssuzannelambert)
Sebastian Colnaghi,Left-Leaning,,200284,,1,200284,1006127,1006127,[TikTok](https://www.tiktok.com/@sebastiancolnaghi)
Majority 54,Left-Leaning,241,199369,172670,39,5112,2137772,2137772,[TikTok](https://www.tiktok.com/@jasonkander)
Bloomberg Business,Neutral,-31,196931,-74604,54,3647,6172111,6172111,[TikTok](https://www.tiktok.com/@bloombergbusiness)
The Adam Carolla Show,Right-Leaning,30,195077,35465,47,4151,3411571,3411571,[TikTok](https://www.tiktok.com/@theadamcarollashow)
TalkUrShxxtNene,Left-Leaning,185,193452,148130,14,13818,862006,862006,[TikTok](https://www.tiktok.com/@jusnene)
NBC 5 DFW,Neutral,53,191578,61770,69,2776,2780136,2780136,[TikTok](https://www.tiktok.com/@nbcdfw)
ZynTech,Left-Leaning,-133,191036,-601547,1,191036,1581852,1581852,[TikTok](https://www.tiktok.com/@zyn_tech/)
Throw Black TV,Left-Leaning,-55,183294,-155681,49,3741,1322592,1322592,[TikTok](https://www.tiktok.com/@throwblacktv)
Anthony Kort,Right-Leaning,83,182715,78814,33,5537,1314846,1314846,[TikTok](https://www.tiktok.com/@anthonykort)
Claudio Vallejo,Left-Leaning,27,176742,21300,54,3273,1814386,1814386,[TikTok](https://tiktok.com/@whatsupcv)
Jamelle Bouie,Left-Leaning,50,175659,46166,27,6506,1008890,1008890,[TikTok](https://tiktok.com/@jamellebouie)
Both Sides News,Neutral,-21,174840,-60712,95,1840,2022082,2022082,[TikTok](https://www.tiktok.com/@bothsidesnews)
JD Vance,Right-Leaning,59,171180,53700,5,34236,2759718,2759718,[TikTok](https://www.tiktok.com/@jd)
